water_id,loc_id,sample_code,sample_date,tow_type,tow_count,tow_length,tow_total,tow_cmmt,analysis_type,p_h,sample_cmmt,veliger_count,locmetadata,huc2,huc6,huc8,waterbody_name,location_name,state,latitude,longitude,water_year,veliger_detect
355,479,180454,2018-06-20,H,5,2.4,12,NA,Microscopy & PCR,8,NA,0,GOOGLE EARTH,13,130202,13020211,ELEPHANT BUTTE RESERVOIR,UNKNOWN,NM,33.173,-107.184,2018,0
473,904,180455,2018-06-18,H,5,2,10,NA,Microscopy & PCR,8,NA,0,GOOGLE EARTH,14,140801,14080104,LAKE FARMINGTON,BOAT RAMP,NM,36.802,-108.099,2018,0
473,907,180456,2018-06-18,NA,5,NA,NA,NA,Microscopy & PCR,8,NA,0,GOOGLE EARTH,14,140801,14080104,LAKE FARMINGTON,ANIMAS RIVER INLET,NM,36.796,-108.108,2018,0
204,1719,180457,2018-06-19,V,1,2.5,2.5,NA,Microscopy,8,NA,0,GPS,18,180102,18010204,UPPER KLAMATH LAKE RESERVOIR,LINK RIVER DIVERSION DAM,OR,42.23392222,-121.8020222,2018,0
471,827,180458,2018-06-20,V,1,1,1,NA,Microscopy,9,NA,0,GPS,18,180102,18010204,KLAMATH RIVER,MILLER ISLAND BOAT RAMP,OR,42.14797,-121.84891,2018,0
204,1721,180459,2018-06-20,V,1,1,1,NA,Microscopy,7,NA,0,GPS,18,180102,18010203,UPPER KLAMATH LAKE RESERVOIR,MOORE PARK BOAT RAMP,OR,42.23470556,-121.8149722,2018,0
204,1722,180460,2018-06-21,V,2,2.5,5,NA,Microscopy,7.5,NA,0,GPS,18,180102,18010203,UPPER KLAMATH LAKE RESERVOIR,ROCKY POINT BOAT RAMP,OR,42.47765,-122.0869222,2018,0
350,8,180461,2018-06-21,V,1,1,1,NA,Microscopy,8,NA,0,GPS,18,180102,18010203,AGENCY LAKE,HENZEL PARK BOAT RAMP,OR,42.52953,-121.9297444,2018,0
564,903,180462,2018-06-20,V,1,1,1,NA,Microscopy,7.5,NA,0,GPS,18,180102,18010204,LAKE EWAUNA,VETERANS COVE BOAT RAMP,OR,42.21850556,-121.7883472,2018,0
204,1718,180463,2018-06-21,V,1,1,1,NA,Microscopy,8,NA,0,GPS,18,180102,18010203,UPPER KLAMATH LAKE RESERVOIR,HOWARD BAY,OR,42.3264,-121.91996,2018,0
200,575,180464,2018-06-14,V,2,2.5,5,NA,Microscopy,8,NA,0,GPS,18,180102,18010204,GERBER RESERVOIR,BOAT RAMP #1,OR,42.20182222,-121.1233889,2018,0
200,576,180465,2018-06-14,V,2,2.5,5,NA,Microscopy,7,NA,0,GPS,18,180102,18010204,GERBER RESERVOIR,BOAT RAMP #2,OR,42.218275,-121.1330389,2018,0
565,1802,180466,2018-06-14,H,1,4,4,NA,Microscopy,7,NA,0,GPS,18,180102,18010204,WILSON RESERVOIR,BOAT RAMP,OR,42.15508611,-121.6635389,2018,0
331,291,180467,2018-06-14,V,2,1.5,3,NA,Microscopy,7,NA,0,GPS,18,180102,18010204,CLEAR LAKE (OR),DAM,OR,41.92608889,-121.0756361,2018,0
374,1699,180468,2018-06-14,H,1,4,4,NA,Microscopy & PCR,7.5,NA,0,GPS,18,180102,18010204,TULE LAKE,WEST BOAT RAMP,CA,41.90721389,-121.5648139,2018,0
261,782,180469,2018-06-18,H,NA,NA,NA,Two samples in bottle: 37557 L filtered and 26591 L filtered,Microscopy & PCR,6,NA,0,GPS,14,140600,14060009,JOES VALLEY RESERVOIR,EAST BOAT RAMP,UT,39.306701,-111.276651,2018,0
261,783,180471,2018-06-18,V,NA,NA,NA,8346 L filtered,Microscopy & PCR,6.5,NA,0,GPS,14,140600,14060009,JOES VALLEY RESERVOIR,EAST SIDE,UT,39.291754,-111.27229,2018,0
288,1950,180472,2018-06-18,V,NA,NA,NA,8799 L filtered,Microscopy,7,NA,0,GPS,14,140600,14060007,SCOFIELD RESERVOIR,DAM,UT,39.7874,-111.1246,2018,0
288,1492,180473,2018-06-18,H,NA,NA,NA,38948 L filtered,Microscopy,6.5,NA,0,GPS,14,140600,14060007,SCOFIELD RESERVOIR,MOUNTAIN VIEW BOAT RAMP,UT,39.78945,-111.13263,2018,0
288,1490,180474,2018-06-18,H,NA,NA,NA,34161 L filtered,Microscopy,7,NA,0,GOOGLE EARTH,14,140600,14060007,SCOFIELD RESERVOIR,MADSEN BAY BOAT RAMP,UT,39.806,-111.14,2018,0
288,1490,180475,2018-06-18,V,NA,NA,NA,6793 L filtered,Microscopy,7,NA,0,GOOGLE EARTH,14,140600,14060007,SCOFIELD RESERVOIR,MADSEN BAY BOAT RAMP,UT,39.806,-111.14,2018,0
298,1965,180476,2018-06-20,H,NA,NA,NA,Two samples in the bottle: 20056 L filtered and 13004 L filtered,Microscopy,6.5,NA,0,GPS,16,160300,16030003,YUBA RESERVOIR,PAINTED ROCKS BOAT RAMP,UT,39.3525,-111.9471,2018,0
298,1965,180477,2018-06-20,H,NA,NA,NA,32802 L filtered,Microscopy,6.5,NA,0,GPS,16,160300,16030003,YUBA RESERVOIR,PAINTED ROCKS BOAT RAMP,UT,39.3525,-111.9471,2018,0
298,1968,180478,2018-06-20,V,NA,NA,NA,6793 L filtered,Microscopy,7,NA,0,GPS,16,160300,16030003,YUBA RESERVOIR,THE NARROWS,UT,39.3739,-111.9872,2018,0
298,1968,180479,2018-06-20,H,NA,NA,NA,31573 L filtered,Microscopy,7,NA,0,GPS,16,160300,16030003,YUBA RESERVOIR,THE NARROWS,UT,39.3739,-111.9872,2018,0
298,1932,180480,2018-06-20,V,NA,NA,NA,8883 L filtered,Microscopy,6.5,NA,0,GOOGLE EARTH,16,160300,16030003,YUBA RESERVOIR,BOAT RAMP,UT,39.375,-112.028,2018,0
298,1932,180481,2018-06-20,H,NA,NA,NA,32996 L filtered,Microscopy,6.5,NA,0,GOOGLE EARTH,16,160300,16030003,YUBA RESERVOIR,BOAT RAMP,UT,39.375,-112.028,2018,0
361,956,180482,2018-06-19,NA,NA,NA,NA,NA,Microscopy,8,NA,0,GOOGLE EARTH,11,111303,11130303,LAKE OF THE ARBUCKLES,BUCKHORN,OK,34.44,-97.007,2018,0
361,959,180483,2018-06-19,NA,NA,NA,NA,NA,Microscopy,8,NA,0,GOOGLE EARTH,11,111303,11130303,LAKE OF THE ARBUCKLES,THE POINT BOAT RAMP,OK,34.451,-97.018,2018,0
361,957,180484,2018-06-19,NA,NA,NA,NA,NA,Microscopy,8,NA,0,GPS,11,111303,11130303,LAKE OF THE ARBUCKLES,DAM,OK,34.435,-97.0223,2018,0
361,958,180485,2018-06-19,NA,NA,NA,NA,NA,Microscopy,8,NA,0,GOOGLE EARTH,11,111303,11130303,LAKE OF THE ARBUCKLES,GUY SANDY BOAT RAMP,OK,34.454,-97.047,2018,0
178,1082,180486,2018-06-21,NA,NA,NA,NA,NA,Microscopy & PCR,8,NA,0,GOOGLE EARTH,11,111401,11140103,MCGEE CREEK LAKE,DAM,OK,34.334,-95.914,2018,0
175,996,180487,2018-06-19,NA,NA,NA,NA,NA,Microscopy & PCR,8,NA,0,GOOGLE EARTH,11,110902,11090203,LAKE THUNDERBIRD,DAM,OK,35.222,-97.221,2018,0
175,997,180489,2018-06-19,NA,NA,NA,NA,NA,Microscopy & PCR,8,NA,0,GOOGLE EARTH,11,110902,11090203,LAKE THUNDERBIRD,HOG CREEK ARM,OK,35.241,-97.231,2018,0
186,31,180490,2018-06-19,NA,5,13.4,67,NA,Microscopy & PCR,8,NA,0,GPS,10,101201,10120106,ANGOSTURA RESERVOIR,NORTH BOAT RAMPS,SD,43.33754,-103.42051,2018,0
186,29,180491,2018-06-19,NA,5,17.6,88,NA,Microscopy & PCR,8,NA,0,GPS,10,101201,10120106,ANGOSTURA RESERVOIR,DAM,SD,43.33947,-103.43679,2018,0
186,31,180492,2018-06-19,NA,5,3.8,19,NA,Microscopy & PCR,8.5,NA,0,GPS,10,101201,10120106,ANGOSTURA RESERVOIR,NORTH BOAT RAMPS,SD,43.33754,-103.42051,2018,0
187,86,180493,2018-06-18,NA,5,6.5,32.5,NA,Microscopy & PCR,7.5,NA,0,GOOGLE EARTH,10,101202,10120202,BELLE FOURCHE RESERVOIR,ROCKY POINT BOAT RAMP,SD,44.725,-103.705,2018,0
187,84,180494,2018-06-18,NA,5,17.2,86,NA,Microscopy & PCR,8,NA,0,GOOGLE EARTH,10,101202,10120202,BELLE FOURCHE RESERVOIR,DAM,SD,44.737,-103.677,2018,0
187,1830,180495,2018-06-18,NA,5,6.5,32.5,NA,Microscopy & PCR,8,NA,0,GPS,10,101202,10120202,BELLE FOURCHE RESERVOIR,GADENS POINT,SD,44.746,-103.707,2018,0
120,460,180496,2018-06-20,NA,5,5.2,26,NA,Microscopy & PCR,8.5,NA,0,GOOGLE EARTH,10,101302,10130202,EDWARD ARTHUR PATTERSON LAKE,DAM,ND,46.867,-102.827,2018,0
120,461,180497,2018-06-20,NA,5,3.5,17.5,NA,Microscopy & PCR,8,NA,0,GOOGLE EARTH,10,101302,10130202,EDWARD ARTHUR PATTERSON LAKE,NORTH BOAT RAMP,ND,46.865,-102.85,2018,0
120,462,180498,2018-06-20,NA,5,4.8,24,NA,Microscopy & PCR,8.5,NA,0,GOOGLE EARTH,10,101302,10130202,EDWARD ARTHUR PATTERSON LAKE,SOUTH BOAT RAMP,ND,46.863,-102.844,2018,0
125,1900,180499,2018-06-20,NA,5,6.2,31,NA,Microscopy,8,NA,0,GPS,10,101302,10130202,LAKE TSCHIDA (HEART BUTTE RESERVOIR),CAMPGROUND,ND,46.611,-101.905,2018,0
125,1003,180500,2018-06-20,NA,5,9,45,NA,Microscopy,7.5,NA,0,GOOGLE EARTH,10,101302,10130202,LAKE TSCHIDA (HEART BUTTE RESERVOIR),UNKNOWN,ND,46.602,-101.829,2018,0
125,1001,180501,2018-06-20,NA,5,10.3,51.5,NA,Microscopy,8.5,NA,0,GOOGLE EARTH,10,101302,10130202,LAKE TSCHIDA (HEART BUTTE RESERVOIR),DAM,ND,46.596,-101.812,2018,0
189,770,180502,2018-06-21,NA,5,4.8,24,NA,Microscopy,8,NA,0,GOOGLE EARTH,10,101600,10160001,JAMESTOWN RESERVOIR,DAM,ND,46.933,-98.709,2018,0
189,771,180503,2018-06-21,NA,5,7.5,37.5,NA,Microscopy,8,NA,0,GOOGLE EARTH,10,101600,10160001,JAMESTOWN RESERVOIR,PELICAN POINT,ND,47.008,-98.74,2018,0
189,769,180504,2018-06-21,NA,5,2.3,11.5,NA,Microscopy,8,NA,0,GOOGLE EARTH,10,101600,10160001,JAMESTOWN RESERVOIR,BOAT RAMP,ND,46.946,-98.703,2018,0
366,1905,180505,2018-06-21,H,5,8,40,NA,Microscopy,7.5,NA,0,GOOGLE EARTH,10,101301,10130101,MCCLUSKY CANAL,KOEHLING BRIDGE,ND,47.401,-100.844,2018,0
366,1904,180506,2018-06-21,NA,5,3.5,17.5,NA,Microscopy,8,NA,0,GOOGLE EARTH,10,101301,10130101,MCCLUSKY CANAL,EAST NEW JOHNS BRIDGE,ND,47.314,-100.601,2018,0
244,1242,180507,2018-06-19,NA,5,19,95,NA,Microscopy,8,NA,0,GOOGLE EARTH,10,101201,10120110,PACTOLA RESERVOIR,NORTH BOAT RAMP AND MARINA,SD,44.082,-103.5,2018,0
244,1911,180508,2018-06-19,NA,5,8.1,40.5,NA,Microscopy,8,NA,0,GOOGLE EARTH,10,101201,10120110,PACTOLA RESERVOIR,VETERANS POINT,SD,44.079,-103.494,2018,0
244,1243,180509,2018-06-19,NA,5,11.9,59.5,NA,Microscopy,8,NA,0,GOOGLE EARTH,10,101201,10120110,PACTOLA RESERVOIR,SOUTH MARINA,SD,44.063,-103.498,2018,0
188,1918,180510,2018-06-18,NA,5,9.6,48,NA,Microscopy & PCR,7.5,NA,0,GPS,10,101303,10130301,SHADEHILL RESERVOIR,PRIVATE BOAT RAMP,SD,45.768,-102.248,2018,0
188,1506,180511,2018-06-18,NA,5,16.8,84,NA,Microscopy & PCR,7.5,NA,0,GOOGLE EARTH,10,101303,10130302,SHADEHILL RESERVOIR,DAM,SD,45.752,-102.204,2018,0
188,1510,180512,2018-06-18,NA,5,7.3,36.5,NA,Microscopy & PCR,7.5,NA,0,GOOGLE EARTH,10,101303,10130302,SHADEHILL RESERVOIR,STATE PARK BOAT RAMP,SD,45.761,-102.23,2018,0
136,227,180513,2018-06-26,V,5,NA,NA,NA,Microscopy,8,NA,0,GPS,10,101900,10190006,CARTER LAKE RESERVOIR,SOUTH RAMP,CO,40.31412,-105.221367,2018,0
136,223,180514,2018-06-26,V,5,2,10,NA,Microscopy,8,NA,0,GPS,10,101900,10190006,CARTER LAKE RESERVOIR,NORTH MARINA,CO,40.351078,-105.215459,2018,0
136,1837,180515,2018-06-26,V,2,2,4,NA,Microscopy,8,NA,0,GOOGLE EARTH,10,101900,10190006,CARTER LAKE RESERVOIR,NORTH PINES BOAT RAMP,CO,40.351,-105.221,2018,0
137,709,180516,2018-06-26,V,5,2,10,NA,Microscopy,8.5,NA,0,GPS,10,101900,10190007,HORSETOOTH RESERVOIR,SANTAKA BOAT RAMP,CO,40.59953,-105.17567,2018,0
137,712,180517,2018-06-26,V,5,2,10,NA,Microscopy,8,NA,0,GPS,10,101900,10190007,HORSETOOTH RESERVOIR,SOUTH BOAT RAMP,CO,40.51315,-105.15482,2018,0
137,707,180518,2018-06-26,V,5,3,15,NA,Microscopy,8,NA,0,GPS,10,101900,10190007,HORSETOOTH RESERVOIR,INLET BAY MARINA,CO,40.52614,-105.15983,2018,0
369,1295,180519,2018-06-26,H,5,3,15,NA,Microscopy,8,NA,0,GPS,10,101900,10190006,PINEWOOD LAKE,BOAT RAMP,CO,40.3637,-105.2835,2018,0
269,37,180520,2018-06-25,V,5,5,25,NA,Veliger Count,8,NA,0,GPS,15,150601,15060106,APACHE LAKE,HORSE MESA DAM,AZ,33.593,-111.337,2018,0
269,37,180521,2018-06-25,V,5,32,160,NA,Veliger Count,8,NA,4500,GPS,15,150601,15060106,APACHE LAKE,HORSE MESA DAM,AZ,33.593,-111.337,2018,1
269,38,180522,2018-06-25,V,5,19,95,NA,Veliger Count,8,NA,132,GPS,15,150601,15060106,APACHE LAKE,MARINA,AZ,33.576,-111.256,2018,1
269,39,180523,2018-06-25,H,5,19,95,NA,Veliger Count,8,NA,0,GPS,15,150601,15060106,APACHE LAKE,THREE MILE ISLAND,AZ,33.656,-111.185,2018,0
269,35,180524,2018-06-25,V,5,14,70,NA,Veliger Count,8,NA,0,GPS,15,150601,15060106,APACHE LAKE,BURNT HORSE CORRAL,AZ,33.623,-111.206,2018,0
270,59,180525,2018-06-25,V,5,12,60,NA,Microscopy & PCR,8.5,NA,0,GPS,15,150602,15060203,BARTLETT RESERVOIR,DAM,AZ,33.818,-111.63,2018,0
270,61,180526,2018-06-25,V,5,9,45,NA,Microscopy & PCR,8.5,NA,0,GPS,15,150602,15060203,BARTLETT RESERVOIR,MARINA,AZ,33.831,-111.634,2018,0
270,58,180527,2018-06-25,V,5,9,45,NA,Microscopy & PCR,7,NA,0,GPS,15,150602,15060203,BARTLETT RESERVOIR,BOATER'S CAMPGROUND,AZ,33.882,-111.617,2018,0
270,60,180528,2018-06-25,V,5,4.5,22.5,NA,Microscopy & PCR,8.5,NA,0,GPS,15,150602,15060203,BARTLETT RESERVOIR,MAIN BOAT LAUNCH,AZ,33.837,-111.633,2018,0
271,214,180529,2018-06-26,V,5,NA,NA,NA,Veliger Count,8,NA,6725,GPS,15,150601,15060106,CANYON LAKE,BEACH BELOW HORSE MESA DAM,AZ,33.577,-111.356,2018,1
271,217,180530,2018-06-26,V,1,29,29,NA,Veliger Count,8,NA,11086,GPS,15,150601,15060106,CANYON LAKE,MORMON FLATS DAM,AZ,33.551,-111.44,2018,1
271,217,180531,2018-06-26,V,1,4,4,NA,Veliger Count,7,NA,4,GPS,15,150601,15060106,CANYON LAKE,MORMON FLATS DAM,AZ,33.551,-111.44,2018,1
271,216,180532,2018-06-26,V,5,14,70,NA,Veliger Count,8,NA,25950,GPS,15,150601,15060106,CANYON LAKE,MARINA,AZ,33.536,-111.425,2018,1
271,215,180533,2018-06-26,V,5,NA,NA,NA,Veliger Count,8,NA,10740,GOOGLE EARTH,15,150601,15060106,CANYON LAKE,BEER CAN FLATS,AZ,33.557,-111.412,2018,1
273,1664,180534,2018-06-25,V,5,29,145,NA,Microscopy & PCR,8,NA,0,GPS,15,150601,15060103,THEODORE ROOSEVELT LAKE,MARINA,AZ,33.673,-111.141,2018,0
273,1668,180535,2018-06-25,V,5,14,70,NA,Microscopy & PCR,8,NA,0,GPS,15,150601,15060103,THEODORE ROOSEVELT LAKE,WINDY HILL,AZ,33.671,-111.082,2018,0
273,1663,180536,2018-06-25,V,5,23,115,NA,Microscopy & PCR,8,NA,0,GPS,15,150601,15060103,THEODORE ROOSEVELT LAKE,DAM,AZ,33.673,-111.16,2018,0
273,1662,180537,2018-06-25,V,5,11,55,NA,Microscopy & PCR,8,NA,0,GPS,15,150601,15060105,THEODORE ROOSEVELT LAKE,CHOLLA RECREACTION SITE,AZ,33.724,-111.196,2018,0
272,1427,180538,2018-06-26,V,5,9,45,NA,Veliger Count,7,NA,124,GPS,15,150601,15060106,SAGUARO LAKE,BOATERS CAMPGROUND,AZ,33.572,-111.484,2018,1
272,1429,180539,2018-06-26,V,5,24,120,NA,Veliger Count,8,NA,116,GPS,15,150601,15060106,SAGUARO LAKE,MARINA AND DAM,AZ,33.5704,-111.535,2018,1
272,1426,180540,2018-06-26,V,5,11,55,NA,Veliger Count,8,NA,369,GPS,15,150601,15060106,SAGUARO LAKE,BOAT RAMP,AZ,33.575,-111.536,2018,1
588,600,180541,2018-06-26,H,5,10,50,NA,Microscopy & PCR,8,NA,0,GPS,15,150601,15060106,GRANITE REEF DIVERSION DAM,DOCK,AZ,33.514,-111.69,2018,0
110,1329,180542,2018-06-27,V,5,3,15,NA,Microscopy & PCR,8.5,NA,0,GOOGLE EARTH,11,110200,11020002,PUEBLO RESERVOIR,NORTH MARINA BOAT LAUNCH,CO,38.271192,-104.768167,2018,0
110,1338,180543,2018-06-27,V,5,8,40,NA,Microscopy & PCR,8.5,NA,0,GOOGLE EARTH,11,110200,11020002,PUEBLO RESERVOIR,SOUTH MARINA ENTRANCE WALKWAY,CO,38.2545,-104.7359,2018,0
110,1336,180544,2018-06-27,V,5,2,10,NA,Microscopy & PCR,8.5,NA,0,GPS,11,110200,11020002,PUEBLO RESERVOIR,SOUTH BOAT RAMP,CO,38.253442,-104.73895,2018,0
110,1948,180545,2018-06-27,H,5,5,25,NA,Microscopy & PCR,8.5,NA,0,GOOGLE EARTH,11,110200,11020002,PUEBLO RESERVOIR,KETTLE CREEK CAMPGROUND,CO,38.274,-104.786,2018,0
110,1335,180546,2018-06-27,H,5,5,25,NA,Microscopy & PCR,8,NA,0,GPS,11,110200,11020002,PUEBLO RESERVOIR,SAILBOARD ROAD BEACH,CO,38.27471,-104.73611,2018,0
110,1324,180547,2018-06-27,H,5,5,25,NA,Microscopy & PCR,8.5,NA,0,GOOGLE EARTH,11,110200,11020002,PUEBLO RESERVOIR,BELOW PUEBLO DAM,CO,38.270589,-104.720362,2018,0
110,1328,180548,2018-06-27,H,5,5,25,NA,Microscopy & PCR,8,NA,0,GPS,11,110200,11020002,PUEBLO RESERVOIR,NORTH DAM COVE (N-1),CO,38.27991,-104.72968,2018,0
10,208,180549,2018-06-27,NA,5,16.2,81,NA,Microscopy & PCR,8,NA,0,GPS,10,100301,10030101,CANYON FERRY LAKE,DAM,MT,46.647,-111.725,2018,0
10,1834,180550,2018-06-27,NA,5,18.2,91,NA,Microscopy & PCR,8.5,NA,0,GOOGLE EARTH,10,100301,10030101,CANYON FERRY LAKE,HELLGATE BOAT RAMP,MT,46.617,-111.65,2018,0
10,210,180551,2018-06-27,NA,5,6.6,33,NA,Microscopy & PCR,8.5,NA,0,GPS,10,100301,10030101,CANYON FERRY LAKE,SILOS BOAT RAMP,MT,46.413,-111.571,2018,0
218,1516,180552,2018-06-27,NA,5,1.3,6.5,NA,Microscopy & PCR,7.5,NA,0,GPS,14,140100,14010001,SHADOW MOUNTAIN LAKE,GREEN RIDGE BOAT RAMP,CO,40.20719,-105.848608,2018,0
218,1519,180553,2018-06-27,NA,5,5,25,NA,Microscopy & PCR,8,NA,0,GPS,14,140100,14010001,SHADOW MOUNTAIN LAKE,TRAIL RIDGE MARINA,CO,40.22613,-105.85047,2018,0
220,1418,180554,2018-06-28,NA,5,11,55,NA,Microscopy,8,NA,0,GPS,14,140100,14010004,RUEDI RESERVOIR,WEST BOAT RAMP,CO,39.3695,-106.812,2018,0
220,1417,180555,2018-06-28,NA,5,1,5,NA,Microscopy,8,NA,0,GPS,14,140100,14010004,RUEDI RESERVOIR,SAILBOAT MARINA,CO,39.3669,-106.7906,2018,0
217,919,180556,2018-06-27,NA,5,2,NA,NA,Microscopy & PCR,8,NA,0,GPS,14,140100,14010001,LAKE GRANBY,SUNSET POINT BOAT RAMP,CO,40.15217,-105.87662,2018,0
217,918,180557,2018-06-27,NA,5,2,NA,NA,Microscopy & PCR,8,NA,0,GOOGLE EARTH,14,140100,14010001,LAKE GRANBY,STILLWATER BOAT RAMP,CO,40.180747,-105.885053,2018,0
217,911,180558,2018-06-27,NA,5,3,NA,NA,Microscopy & PCR,7.5,NA,0,GPS,14,140100,14010001,LAKE GRANBY,BEACON LANDING MARINA,CO,40.18452,-105.86496,2018,0
217,916,180559,2018-06-27,NA,5,3,NA,NA,Microscopy & PCR,8,NA,0,GPS,14,140100,14010001,LAKE GRANBY,HIGHLAND MARINA,CO,40.17442,-105.89633,2018,0
217,915,180560,2018-06-27,NA,5,6.5,NA,NA,Microscopy & PCR,7.5,NA,0,GPS,14,140100,14010001,LAKE GRANBY,GRAND ELK MARINA,CO,40.16213,-105.89344,2018,0
217,910,180561,2018-06-27,H,5,NA,NA,NA,Microscopy & PCR,8,NA,0,GOOGLE EARTH,14,140100,14010001,LAKE GRANBY,ARAPAHOE BAY,CO,40.13619,-105.799953,2018,0
225,606,180562,2018-06-27,NA,5,1.5,7.5,NA,Microscopy & PCR,8,NA,0,GPS,14,140100,14010002,GREEN MOUNTAIN RESERVOIR,HEENEY MARINA,CO,39.875848,-106.3085007,2018,0
225,607,180563,2018-06-27,NA,5,0.5,2.5,NA,Microscopy & PCR,8,NA,0,GPS,14,140100,14010002,GREEN MOUNTAIN RESERVOIR,MCDONALD FLATS BOAT RAMP,CO,39.849224,-106.2346002,2018,0
225,604,180564,2018-06-27,NA,5,1.5,7.5,NA,Microscopy & PCR,8,NA,0,GPS,14,140100,14010002,GREEN MOUNTAIN RESERVOIR,DAM,CO,39.875758,-106.3306697,2018,0
191,595,180565,2018-06-27,NA,5,1,5,NA,Microscopy & PCR,8,NA,0,GPS,14,140100,14010001,GRAND LAKE,COMMUNITY DOCK,CO,40.24992,-105.81783,2018,0
191,596,180566,2018-06-27,NA,5,6,30,NA,Microscopy & PCR,8,NA,0,GPS,14,140100,14010001,GRAND LAKE,EAST BOAT RAMP,CO,40.23893,-105.80204,2018,0
190,898,180567,2018-06-27,NA,5,1.5,7.5,NA,Microscopy,8,NA,0,GPS,10,101900,10190006,LAKE ESTES,ESTES MARINA,CO,40.378126,-105.4916879,2018,0
151,371,180568,2018-06-28,NA,5,1,5,NA,Microscopy,8,NA,0,GPS,14,140200,14020002,CRYSTAL RESERVOIR,BELOW MORROW POINT DAM,CO,38.453619,-107.5441,2018,0
150,129,180569,2018-06-28,NA,5,13.5,67.5,NA,Microscopy & PCR,8,NA,0,GPS,14,140200,14020002,BLUE MESA RESERVOIR,ELK CREEK MARINA,CO,38.460898,-107.1635252,2018,0
150,138,180570,2018-06-28,NA,5,1.5,7.5,NA,Microscopy & PCR,8,NA,0,GPS,14,140200,14020002,BLUE MESA RESERVOIR,STEVENS CREEK RAMP,CO,38.485308,-107.091696,2018,0
150,130,180571,2018-06-28,NA,5,0.5,2.5,NA,Microscopy & PCR,8,NA,0,GPS,14,140200,14020002,BLUE MESA RESERVOIR,IOLA BOAT LAUNCH,CO,38.4744,-107.098706,2018,0
150,133,180572,2018-06-28,NA,5,14,70,NA,Microscopy & PCR,8,NA,0,GPS,14,140200,14020002,BLUE MESA RESERVOIR,LAKE FORK MARINA,CO,38.455908,-107.321558,2018,0
455,636,180573,2018-06-28,NA,5,1.5,7.5,NA,Microscopy,8,NA,0,GOOGLE EARTH,14,140200,14020002,GUNNISON RIVER,EAST PORTAL PICNIC AREA,CO,38.5237,-107.6496,2018,0
9,861,180575,2018-06-28,NA,1,30.48,30.48,(inside 5mph),Microscopy,8,NA,0,GPS,18,180201,18020162,LAKE BERRYESSA,MARKLEY COVE MARINA,CA,38.5025,-122.1222,2018,0
9,861,180576,2018-06-28,NA,1,30.48,30.48,(outside 5mph),Microscopy,8,NA,0,GPS,18,180201,18020162,LAKE BERRYESSA,MARKLEY COVE MARINA,CA,38.5025,-122.1222,2018,0
9,864,180577,2018-06-28,NA,2,15.24,30.48,(outside 5mph),Microscopy,8,NA,0,GPS,18,180201,18020162,LAKE BERRYESSA,PLEASURE COVE MARINA,CA,38.4975,-122.1604,2018,0
9,869,180578,2018-06-28,NA,2,15.24,30.48,(outside 5mph),Microscopy,8,NA,0,GPS,18,180201,18020162,LAKE BERRYESSA,STEELE CANYON BOAT RAMP,CA,38.5064,-122.2038,2018,0
9,868,180579,2018-06-28,NA,3,NA,NA,NA,Microscopy,8,NA,0,GPS,18,180201,18020162,LAKE BERRYESSA,SPANISH FLAT BOAT RAMP,CA,38.5181,-122.2118,2018,0
9,860,180580,2018-06-28,NA,3,NA,NA,(outside 5mph),Microscopy,8,NA,0,GPS,18,180201,18020162,LAKE BERRYESSA,CAPELL COVE BOAT RAMP,CA,38.5056,-122.2125,2018,0
9,867,180581,2018-06-28,NA,2,15.24,30.48,NA,Microscopy,8,NA,0,GPS,18,180201,18020162,LAKE BERRYESSA,RECLAMATION BOAT DOCKS,CA,38.5493,-122.2258,2018,0
9,865,180582,2018-06-28,NA,2,15.24,30.48,NA,Microscopy,8,NA,0,GPS,18,180201,18020162,LAKE BERRYESSA,PUTAH CANYON BOAT RAMP,CA,38.6239,-122.2848,2018,0
9,866,180583,2018-06-28,NA,1,30.48,30.48,NA,Microscopy,8.5,NA,0,GPS,18,180201,18020162,LAKE BERRYESSA,PUTAH CREEK BRIDGE,CA,38.6319,-122.2894,2018,0
274,1623,180584,2018-06-26,V,NA,NA,NA,10999 L filtered,Microscopy,8,NA,0,GOOGLE EARTH,14,140600,14060004,STRAWBERRY RESERVOIR,DAM,UT,40.139,-111.027,2018,0
274,1952,180585,2018-06-26,V,NA,NA,NA,10093 L filtered,Microscopy,8,NA,0,GPS,14,140600,14060004,STRAWBERRY RESERVOIR,SOLDIER CREEK BASIN SOUTH END,UT,40.1308,-111.0429,2018,0
274,1624,180586,2018-06-26,H,NA,NA,NA,45289 L filtered,Microscopy,7,NA,0,GOOGLE EARTH,14,140600,14060004,STRAWBERRY RESERVOIR,STRAWBERRY BAY MARINA,UT,40.176,-111.154,2018,0
274,1953,180587,2018-06-26,H,NA,NA,NA,33449 L filtered,Microscopy,8,NA,0,GPS,14,140600,14060004,STRAWBERRY RESERVOIR,RENEGADE POINT BOAT RAMP,UT,40.1262,-111.1551,2018,0
274,1625,180588,2018-06-26,V,NA,NA,NA,9381 L filtered,Microscopy,8,NA,0,GOOGLE EARTH,14,140600,14060004,STRAWBERRY RESERVOIR,MEADOWS BASIN,UT,40.131,-111.143,2018,0
